movieId,RUNTIME (MINUTES),RUNTIME (SECONDS), NUMBER OF CHUNKS,VIDEO SIZE FOR 360p (GB),VIDEO SIZE FOR 480p (GB),VIDEO SIZE FOR 720p (GB),VIDEO SIZE FOR 1080p (GB)
124853,29,1740,435,0.32625,0.87,1.63125,2.61
124859,111,6660,1665,1.24875,3.33,6.24375,9.99
125221,81,4860,1215,0.91125,2.43,4.55625,7.29
125914,106,6360,1590,1.1925,3.18,5.9625,9.54
125970,81,4860,1215,0.91125,2.43,4.55625,7.29
125974,82,4920,1230,0.9225,2.46,4.6125,7.38
126088,70,4200,1050,0.7875,2.1,3.9375,6.3
126420,94,5640,1410,1.0575,2.82,5.2875,8.46
126482,99,5940,1485,1.11375,2.97,5.56875,8.91
126548,100,6000,1500,1.125,3,5.625,9
126577,80,4800,1200,0.9,2.4,4.5,7.2
126921,69,4140,1035,0.77625,2.07,3.88125,6.21
127052,95,5700,1425,1.06875,2.85,5.34375,8.55
127096,106,6360,1590,1.1925,3.18,5.9625,9.54
127098,66,3960,990,0.7425,1.98,3.7125,5.94
127108,111,6660,1665,1.24875,3.33,6.24375,9.99
127114,106,6360,1590,1.1925,3.18,5.9625,9.54
127116,97,5820,1455,1.09125,2.91,5.45625,8.73
127130,84,5040,1260,0.945,2.52,4.725,7.56
127132,103,6180,1545,1.15875,3.09,5.79375,9.27
127134,104,6240,1560,1.17,3.12,5.85,9.36
127136,99,5940,1485,1.11375,2.97,5.56875,8.91
127152,119,7140,1785,1.33875,3.57,6.69375,10.71
127164,101,6060,1515,1.13625,3.03,5.68125,9.09
127172,105,6300,1575,1.18125,3.15,5.90625,9.45
127194,101,6060,1515,1.13625,3.03,5.68125,9.09
127198,103,6180,1545,1.15875,3.09,5.79375,9.27
127202,105,6300,1575,1.18125,3.15,5.90625,9.45
127204,80,4800,1200,0.9,2.4,4.5,7.2
127298,100,6000,1500,1.125,3,5.625,9
127319,108,6480,1620,1.215,3.24,6.075,9.72
127323,96,5760,1440,1.08,2.88,5.4,8.64
128087,103,6180,1545,1.15875,3.09,5.79375,9.27
128089,72,4320,1080,0.81,2.16,4.05,6.48
128097,61,3660,915,0.68625,1.83,3.43125,5.49
128099,76,4560,1140,0.855,2.28,4.275,6.84
128197,95,5700,1425,1.06875,2.85,5.34375,8.55
128366,71,4260,1065,0.79875,2.13,3.99375,6.39
128488,92,5520,1380,1.035,2.76,5.175,8.28
128512,109,6540,1635,1.22625,3.27,6.13125,9.81
128520,101,6060,1515,1.13625,3.03,5.68125,9.09
128542,98,5880,1470,1.1025,2.94,5.5125,8.82
128592,91,5460,1365,1.02375,2.73,5.11875,8.19
128594,95,5700,1425,1.06875,2.85,5.34375,8.55
128695,115,6900,1725,1.29375,3.45,6.46875,10.35
128736,30,1800,450,0.3375,0.9,1.6875,2.7
128832,94,5640,1410,1.0575,2.82,5.2875,8.46
128838,119,7140,1785,1.33875,3.57,6.69375,10.71
128842,97,5820,1455,1.09125,2.91,5.45625,8.73
128852,65,3900,975,0.73125,1.95,3.65625,5.85
128900,76,4560,1140,0.855,2.28,4.275,6.84
128902,112,6720,1680,1.26,3.36,6.3,10.08
128908,93,5580,1395,1.04625,2.79,5.23125,8.37
128914,74,4440,1110,0.8325,2.22,4.1625,6.66
128944,74,4440,1110,0.8325,2.22,4.1625,6.66
128968,60,3600,900,0.675,1.8,3.375,5.4
128975,93,5580,1395,1.04625,2.79,5.23125,8.37
129011,99,5940,1485,1.11375,2.97,5.56875,8.91
129229,97,5820,1455,1.09125,2.91,5.45625,8.73
129250,99,5940,1485,1.11375,2.97,5.56875,8.91
129313,95,5700,1425,1.06875,2.85,5.34375,8.55
129333,95,5700,1425,1.06875,2.85,5.34375,8.55
129354,105,6300,1575,1.18125,3.15,5.90625,9.45
129514,70,4200,1050,0.7875,2.1,3.9375,6.3
129657,94,5640,1410,1.0575,2.82,5.2875,8.46
129737,91,5460,1365,1.02375,2.73,5.11875,8.19
129779,58,3480,870,0.6525,1.74,3.2625,5.22
129937,114,6840,1710,1.2825,3.42,6.4125,10.26
130050,98,5880,1470,1.1025,2.94,5.5125,8.82
130052,100,6000,1500,1.125,3,5.625,9
130073,105,6300,1575,1.18125,3.15,5.90625,9.45
130083,95,5700,1425,1.06875,2.85,5.34375,8.55
130087,99,5940,1485,1.11375,2.97,5.56875,8.91
130450,111,6660,1665,1.24875,3.33,6.24375,9.99
130452,97,5820,1455,1.09125,2.91,5.45625,8.73
130482,99,5940,1485,1.11375,2.97,5.56875,8.91
130490,119,7140,1785,1.33875,3.57,6.69375,10.71
130498,100,6000,1500,1.125,3,5.625,9
130518,22,1320,330,0.2475,0.66,1.2375,1.98
130520,94,5640,1410,1.0575,2.82,5.2875,8.46
130576,112,6720,1680,1.26,3.36,6.3,10.08
130578,115,6900,1725,1.29375,3.45,6.46875,10.35
130686,91,5460,1365,1.02375,2.73,5.11875,8.19
130840,109,6540,1635,1.22625,3.27,6.13125,9.81
130970,74,4440,1110,0.8325,2.22,4.1625,6.66
130978,107,6420,1605,1.20375,3.21,6.01875,9.63
131013,100,6000,1500,1.125,3,5.625,9
131023,97,5820,1455,1.09125,2.91,5.45625,8.73
131098,83,4980,1245,0.93375,2.49,4.66875,7.47
131104,115,6900,1725,1.29375,3.45,6.46875,10.35
131130,46,2760,690,0.5175,1.38,2.5875,4.14
131237,93,5580,1395,1.04625,2.79,5.23125,8.37
131439,90,5400,1350,1.0125,2.7,5.0625,8.1
131480,104,6240,1560,1.17,3.12,5.85,9.36
131578,103,6180,1545,1.15875,3.09,5.79375,9.27
131610,86,5160,1290,0.9675,2.58,4.8375,7.74
131656,85,5100,1275,0.95625,2.55,4.78125,7.65
131714,115,6900,1725,1.29375,3.45,6.46875,10.35
131739,72,4320,1080,0.81,2.16,4.05,6.48
131749,93,5580,1395,1.04625,2.79,5.23125,8.37
131796,109,6540,1635,1.22625,3.27,6.13125,9.81
131826,71,4260,1065,0.79875,2.13,3.99375,6.39
131920,100,6000,1500,1.125,3,5.625,9
131934,99,5940,1485,1.11375,2.97,5.56875,8.91
132084,95,5700,1425,1.06875,2.85,5.34375,8.55
132153,97,5820,1455,1.09125,2.91,5.45625,8.73
132157,94,5640,1410,1.0575,2.82,5.2875,8.46
132335,91,5460,1365,1.02375,2.73,5.11875,8.19
132362,107,6420,1605,1.20375,3.21,6.01875,9.63
132454,85,5100,1275,0.95625,2.55,4.78125,7.65
132462,86,5160,1290,0.9675,2.58,4.8375,7.74
132488,100,6000,1500,1.125,3,5.625,9
132496,107,6420,1605,1.20375,3.21,6.01875,9.63
132584,94,5640,1410,1.0575,2.82,5.2875,8.46
132618,90,5400,1350,1.0125,2.7,5.0625,8.1
132660,88,5280,1320,0.99,2.64,4.95,7.92
132796,114,6840,1710,1.2825,3.42,6.4125,10.26
132800,87,5220,1305,0.97875,2.61,4.89375,7.83
132888,70,4200,1050,0.7875,2.1,3.9375,6.3
133115,75,4500,1125,0.84375,2.25,4.21875,6.75
133195,96,5760,1440,1.08,2.88,5.4,8.64
133217,92,5520,1380,1.035,2.76,5.175,8.28
133281,100,6000,1500,1.125,3,5.625,9
133365,98,5880,1470,1.1025,2.94,5.5125,8.82
133377,110,6600,1650,1.2375,3.3,6.1875,9.9
133419,115,6900,1725,1.29375,3.45,6.46875,10.35
133545,95,5700,1425,1.06875,2.85,5.34375,8.55
133645,118,7080,1770,1.3275,3.54,6.6375,10.62
133771,118,7080,1770,1.3275,3.54,6.6375,10.62
133780,106,6360,1590,1.1925,3.18,5.9625,9.54
133782,95,5700,1425,1.06875,2.85,5.34375,8.55
133798,87,5220,1305,0.97875,2.61,4.89375,7.83
133802,84,5040,1260,0.945,2.52,4.725,7.56
133832,100,6000,1500,1.125,3,5.625,9
133867,96,5760,1440,1.08,2.88,5.4,8.64
133879,90,5400,1350,1.0125,2.7,5.0625,8.1
134004,93,5580,1395,1.04625,2.79,5.23125,8.37
134019,114,6840,1710,1.2825,3.42,6.4125,10.26
134021,98,5880,1470,1.1025,2.94,5.5125,8.82
134041,92,5520,1380,1.035,2.76,5.175,8.28
134095,26,1560,390,0.2925,0.78,1.4625,2.34
134109,100,6000,1500,1.125,3,5.625,9
134158,95,5700,1425,1.06875,2.85,5.34375,8.55
134170,31,1860,465,0.34875,0.93,1.74375,2.79
134214,118,7080,1770,1.3275,3.54,6.6375,10.62
134246,96,5760,1440,1.08,2.88,5.4,8.64
134248,84,5040,1260,0.945,2.52,4.725,7.56
134326,104,6240,1560,1.17,3.12,5.85,9.36
134368,120,7200,1800,1.35,3.6,6.75,10.8
134515,88,5280,1320,0.99,2.64,4.95,7.92
134524,98,5880,1470,1.1025,2.94,5.5125,8.82
134528,105,6300,1575,1.18125,3.15,5.90625,9.45
134783,104,6240,1560,1.17,3.12,5.85,9.36
134808,98,5880,1470,1.1025,2.94,5.5125,8.82
134847,88,5280,1320,0.99,2.64,4.95,7.92
134853,95,5700,1425,1.06875,2.85,5.34375,8.55
134859,89,5340,1335,1.00125,2.67,5.00625,8.01
134861,69,4140,1035,0.77625,2.07,3.88125,6.21
134881,120,7200,1800,1.35,3.6,6.75,10.8
135137,105,6300,1575,1.18125,3.15,5.90625,9.45
135198,106,6360,1590,1.1925,3.18,5.9625,9.54
135216,97,5820,1455,1.09125,2.91,5.45625,8.73
135288,104,6240,1560,1.17,3.12,5.85,9.36
135436,87,5220,1305,0.97875,2.61,4.89375,7.83
135518,117,7020,1755,1.31625,3.51,6.58125,10.53
135532,106,6360,1590,1.1925,3.18,5.9625,9.54
135534,98,5880,1470,1.1025,2.94,5.5125,8.82
135567,120,7200,1800,1.35,3.6,6.75,10.8
135787,100,6000,1500,1.125,3,5.625,9
135803,107,6420,1605,1.20375,3.21,6.01875,9.63
135815,100,6000,1500,1.125,3,5.625,9
135861,115,6900,1725,1.29375,3.45,6.46875,10.35
135885,85,5100,1275,0.95625,2.55,4.78125,7.65
135887,91,5460,1365,1.02375,2.73,5.11875,8.19
135937,81,4860,1215,0.91125,2.43,4.55625,7.29
136012,91,5460,1365,1.02375,2.73,5.11875,8.19
136016,93,5580,1395,1.04625,2.79,5.23125,8.37
136024,91,5460,1365,1.02375,2.73,5.11875,8.19
136297,54,3240,810,0.6075,1.62,3.0375,4.86
136305,88,5280,1320,0.99,2.64,4.95,7.92
136341,74,4440,1110,0.8325,2.22,4.1625,6.66
136353,74,4440,1110,0.8325,2.22,4.1625,6.66
136355,81,4860,1215,0.91125,2.43,4.55625,7.29
136359,49,2940,735,0.55125,1.47,2.75625,4.41
136443,60,3600,900,0.675,1.8,3.375,5.4
136445,60,3600,900,0.675,1.8,3.375,5.4
136447,65,3900,975,0.73125,1.95,3.65625,5.85
136449,85,5100,1275,0.95625,2.55,4.78125,7.65
136469,59,3540,885,0.66375,1.77,3.31875,5.31
136471,89,5340,1335,1.00125,2.67,5.00625,8.01
136503,74,4440,1110,0.8325,2.22,4.1625,6.66
136511,41,2460,615,0.46125,1.23,2.30625,3.69
136540,82,4920,1230,0.9225,2.46,4.6125,7.38
136556,24,1440,360,0.27,0.72,1.35,2.16
136564,113,6780,1695,1.27125,3.39,6.35625,10.17
136598,99,5940,1485,1.11375,2.97,5.56875,8.91
136602,82,4920,1230,0.9225,2.46,4.6125,7.38
136654,100,6000,1500,1.125,3,5.625,9
136664,100,6000,1500,1.125,3,5.625,9
136666,93,5580,1395,1.04625,2.79,5.23125,8.37
136778,95,5700,1425,1.06875,2.85,5.34375,8.55
136786,91,5460,1365,1.02375,2.73,5.11875,8.19
136800,90,5400,1350,1.0125,2.7,5.0625,8.1
136816,85,5100,1275,0.95625,2.55,4.78125,7.65
136834,86,5160,1290,0.9675,2.58,4.8375,7.74
136838,95,5700,1425,1.06875,2.85,5.34375,8.55
136840,101,6060,1515,1.13625,3.03,5.68125,9.09
136850,98,5880,1470,1.1025,2.94,5.5125,8.82
136859,109,6540,1635,1.22625,3.27,6.13125,9.81
136912,99,5940,1485,1.11375,2.97,5.56875,8.91
136958,93,5580,1395,1.04625,2.79,5.23125,8.37
137218,100,6000,1500,1.125,3,5.625,9
137345,112,6720,1680,1.26,3.36,6.3,10.08
137517,86,5160,1290,0.9675,2.58,4.8375,7.74
137595,115,6900,1725,1.29375,3.45,6.46875,10.35
137857,106,6360,1590,1.1925,3.18,5.9625,9.54
137863,93,5580,1395,1.04625,2.79,5.23125,8.37
138036,116,6960,1740,1.305,3.48,6.525,10.44
138186,91,5460,1365,1.02375,2.73,5.11875,8.19
138204,43,2580,645,0.48375,1.29,2.41875,3.87
138396,109,6540,1635,1.22625,3.27,6.13125,9.81
138546,96,5760,1440,1.08,2.88,5.4,8.64
138610,87,5220,1305,0.97875,2.61,4.89375,7.83
138632,116,6960,1740,1.305,3.48,6.525,10.44
138798,107,6420,1605,1.20375,3.21,6.01875,9.63
138835,106,6360,1590,1.1925,3.18,5.9625,9.54
138966,47,2820,705,0.52875,1.41,2.64375,4.23
139052,113,6780,1695,1.27125,3.39,6.35625,10.17
139415,95,5700,1425,1.06875,2.85,5.34375,8.55
139511,108,6480,1620,1.215,3.24,6.075,9.72
139640,85,5100,1275,0.95625,2.55,4.78125,7.65
139655,100,6000,1500,1.125,3,5.625,9
139717,91,5460,1365,1.02375,2.73,5.11875,8.19
139747,89,5340,1335,1.00125,2.67,5.00625,8.01
139855,90,5400,1350,1.0125,2.7,5.0625,8.1
139857,106,6360,1590,1.1925,3.18,5.9625,9.54
139859,50,3000,750,0.5625,1.5,2.8125,4.5
139915,99,5940,1485,1.11375,2.97,5.56875,8.91
139994,94,5640,1410,1.0575,2.82,5.2875,8.46
140016,91,5460,1365,1.02375,2.73,5.11875,8.19
140038,100,6000,1500,1.125,3,5.625,9
140133,75,4500,1125,0.84375,2.25,4.21875,6.75
140174,118,7080,1770,1.3275,3.54,6.6375,10.62
140237,90,5400,1350,1.0125,2.7,5.0625,8.1
140247,108,6480,1620,1.215,3.24,6.075,9.72
140265,59,3540,885,0.66375,1.77,3.31875,5.31
140267,92,5520,1380,1.035,2.76,5.175,8.28
140289,104,6240,1560,1.17,3.12,5.85,9.36
140301,88,5280,1320,0.99,2.64,4.95,7.92
140359,62,3720,930,0.6975,1.86,3.4875,5.58
140523,94,5640,1410,1.0575,2.82,5.2875,8.46
140525,111,6660,1665,1.24875,3.33,6.24375,9.99
140561,51,3060,765,0.57375,1.53,2.86875,4.59
140627,110,6600,1650,1.2375,3.3,6.1875,9.9
140711,96,5760,1440,1.08,2.88,5.4,8.64
140725,86,5160,1290,0.9675,2.58,4.8375,7.74
140816,87,5220,1305,0.97875,2.61,4.89375,7.83
140850,93,5580,1395,1.04625,2.79,5.23125,8.37
140852,97,5820,1455,1.09125,2.91,5.45625,8.73
141004,109,6540,1635,1.22625,3.27,6.13125,9.81
141131,100,6000,1500,1.125,3,5.625,9
141400,98,5880,1470,1.1025,2.94,5.5125,8.82
141408,93,5580,1395,1.04625,2.79,5.23125,8.37
141422,106,6360,1590,1.1925,3.18,5.9625,9.54
141513,95,5700,1425,1.06875,2.85,5.34375,8.55
141544,95,5700,1425,1.06875,2.85,5.34375,8.55
141646,88,5280,1320,0.99,2.64,4.95,7.92
141668,120,7200,1800,1.35,3.6,6.75,10.8
141718,86,5160,1290,0.9675,2.58,4.8375,7.74
141749,119,7140,1785,1.33875,3.57,6.69375,10.71
141799,88,5280,1320,0.99,2.64,4.95,7.92
141810,89,5340,1335,1.00125,2.67,5.00625,8.01
141820,92,5520,1380,1.035,2.76,5.175,8.28
141830,104,6240,1560,1.17,3.12,5.85,9.36
141836,92,5520,1380,1.035,2.76,5.175,8.28
141866,95,5700,1425,1.06875,2.85,5.34375,8.55
141928,84,5040,1260,0.945,2.52,4.725,7.56
141994,79,4740,1185,0.88875,2.37,4.44375,7.11
142020,85,5100,1275,0.95625,2.55,4.78125,7.65
142056,71,4260,1065,0.79875,2.13,3.99375,6.39
142074,99,5940,1485,1.11375,2.97,5.56875,8.91
142196,86,5160,1290,0.9675,2.58,4.8375,7.74
142222,101,6060,1515,1.13625,3.03,5.68125,9.09
142366,59,3540,885,0.66375,1.77,3.31875,5.31
142372,108,6480,1620,1.215,3.24,6.075,9.72
142420,119,7140,1785,1.33875,3.57,6.69375,10.71
142422,101,6060,1515,1.13625,3.03,5.68125,9.09
142424,101,6060,1515,1.13625,3.03,5.68125,9.09
142444,95,5700,1425,1.06875,2.85,5.34375,8.55
142456,105,6300,1575,1.18125,3.15,5.90625,9.45
142507,115,6900,1725,1.29375,3.45,6.46875,10.35
142509,97,5820,1455,1.09125,2.91,5.45625,8.73
142536,100,6000,1500,1.125,3,5.625,9
142550,111,6660,1665,1.24875,3.33,6.24375,9.99
142558,105,6300,1575,1.18125,3.15,5.90625,9.45
142598,88,5280,1320,0.99,2.64,4.95,7.92
142602,115,6900,1725,1.29375,3.45,6.46875,10.35
142997,89,5340,1335,1.00125,2.67,5.00625,8.01
143001,116,6960,1740,1.305,3.48,6.525,10.44
143031,85,5100,1275,0.95625,2.55,4.78125,7.65
143245,108,6480,1620,1.215,3.24,6.075,9.72
143255,96,5760,1440,1.08,2.88,5.4,8.64
143257,102,6120,1530,1.1475,3.06,5.7375,9.18
143365,110,6600,1650,1.2375,3.3,6.1875,9.9
143410,120,7200,1800,1.35,3.6,6.75,10.8
143458,104,6240,1560,1.17,3.12,5.85,9.36
143472,94,5640,1410,1.0575,2.82,5.2875,8.46
143525,106,6360,1590,1.1925,3.18,5.9625,9.54
143559,86,5160,1290,0.9675,2.58,4.8375,7.74
143859,106,6360,1590,1.1925,3.18,5.9625,9.54
143896,110,6600,1650,1.2375,3.3,6.1875,9.9
143969,116,6960,1740,1.305,3.48,6.525,10.44
144210,75,4500,1125,0.84375,2.25,4.21875,6.75
144222,87,5220,1305,0.97875,2.61,4.89375,7.83
144262,96,5760,1440,1.08,2.88,5.4,8.64
144478,110,6600,1650,1.2375,3.3,6.1875,9.9
144606,113,6780,1695,1.27125,3.39,6.35625,10.17
144620,103,6180,1545,1.15875,3.09,5.79375,9.27
144714,100,6000,1500,1.125,3,5.625,9
144716,100,6000,1500,1.125,3,5.625,9
144734,92,5520,1380,1.035,2.76,5.175,8.28
145080,73,4380,1095,0.82125,2.19,4.10625,6.57
145150,118,7080,1770,1.3275,3.54,6.6375,10.62
145283,106,6360,1590,1.1925,3.18,5.9625,9.54
145491,89,5340,1335,1.00125,2.67,5.00625,8.01
145724,86,5160,1290,0.9675,2.58,4.8375,7.74
145745,90,5400,1350,1.0125,2.7,5.0625,8.1
145935,88,5280,1320,0.99,2.64,4.95,7.92
145951,100,6000,1500,1.125,3,5.625,9
145994,90,5400,1350,1.0125,2.7,5.0625,8.1
146024,98,5880,1470,1.1025,2.94,5.5125,8.82
146210,90,5400,1350,1.0125,2.7,5.0625,8.1
146309,119,7140,1785,1.33875,3.57,6.69375,10.71
146662,22,1320,330,0.2475,0.66,1.2375,1.98
146682,90,5400,1350,1.0125,2.7,5.0625,8.1
146688,101,6060,1515,1.13625,3.03,5.68125,9.09
146730,95,5700,1425,1.06875,2.85,5.34375,8.55
146986,95,5700,1425,1.06875,2.85,5.34375,8.55
147002,104,6240,1560,1.17,3.12,5.85,9.36
147142,103,6180,1545,1.15875,3.09,5.79375,9.27
147196,96,5760,1440,1.08,2.88,5.4,8.64
147282,95,5700,1425,1.06875,2.85,5.34375,8.55
147326,63,3780,945,0.70875,1.89,3.54375,5.67
147372,57,3420,855,0.64125,1.71,3.20625,5.13
147374,59,3540,885,0.66375,1.77,3.31875,5.31
147376,62,3720,930,0.6975,1.86,3.4875,5.58
147378,59,3540,885,0.66375,1.77,3.31875,5.31
147380,60,3600,900,0.675,1.8,3.375,5.4
147382,72,4320,1080,0.81,2.16,4.05,6.48
147384,60,3600,900,0.675,1.8,3.375,5.4
147410,106,6360,1590,1.1925,3.18,5.9625,9.54
147657,92,5520,1380,1.035,2.76,5.175,8.28
147662,106,6360,1590,1.1925,3.18,5.9625,9.54
147936,103,6180,1545,1.15875,3.09,5.79375,9.27
148166,81,4860,1215,0.91125,2.43,4.55625,7.29
148172,112,6720,1680,1.26,3.36,6.3,10.08
148238,56,3360,840,0.63,1.68,3.15,5.04
148592,85,5100,1275,0.95625,2.55,4.78125,7.65
148632,91,5460,1365,1.02375,2.73,5.11875,8.19
148652,119,7140,1785,1.33875,3.57,6.69375,10.71
148667,62,3720,930,0.6975,1.86,3.4875,5.58
148709,93,5580,1395,1.04625,2.79,5.23125,8.37
148775,94,5640,1410,1.0575,2.82,5.2875,8.46
148888,100,6000,1500,1.125,3,5.625,9
148956,110,6600,1650,1.2375,3.3,6.1875,9.9
148978,88,5280,1320,0.99,2.64,4.95,7.92
148982,95,5700,1425,1.06875,2.85,5.34375,8.55
149011,99,5940,1485,1.11375,2.97,5.56875,8.91
149144,109,6540,1635,1.22625,3.27,6.13125,9.81
149146,117,7020,1755,1.31625,3.51,6.58125,10.53
149330,26,1560,390,0.2925,0.78,1.4625,2.34
149334,116,6960,1740,1.305,3.48,6.525,10.44
149350,105,6300,1575,1.18125,3.15,5.90625,9.45
149352,96,5760,1440,1.08,2.88,5.4,8.64
149354,118,7080,1770,1.3275,3.54,6.6375,10.62
149380,84,5040,1260,0.945,2.52,4.725,7.56
149406,95,5700,1425,1.06875,2.85,5.34375,8.55
149508,114,6840,1710,1.2825,3.42,6.4125,10.26
149566,103,6180,1545,1.15875,3.09,5.79375,9.27
149590,80,4800,1200,0.9,2.4,4.5,7.2
149612,96,5760,1440,1.08,2.88,5.4,8.64
149830,108,6480,1620,1.215,3.24,6.075,9.72
149902,92,5520,1380,1.035,2.76,5.175,8.28
150254,79,4740,1185,0.88875,2.37,4.44375,7.11
150401,80,4800,1200,0.9,2.4,4.5,7.2
150554,88,5280,1320,0.99,2.64,4.95,7.92
150596,60,3600,900,0.675,1.8,3.375,5.4
150604,107,6420,1605,1.20375,3.21,6.01875,9.63
150696,118,7080,1770,1.3275,3.54,6.6375,10.62
150993,94,5640,1410,1.0575,2.82,5.2875,8.46
151311,88,5280,1320,0.99,2.64,4.95,7.92
151315,102,6120,1530,1.1475,3.06,5.7375,9.18
151317,98,5880,1470,1.1025,2.94,5.5125,8.82
151455,106,6360,1590,1.1925,3.18,5.9625,9.54
151479,88,5280,1320,0.99,2.64,4.95,7.92
151501,102,6120,1530,1.1475,3.06,5.7375,9.18
151559,89,5340,1335,1.00125,2.67,5.00625,8.01
151653,108,6480,1620,1.215,3.24,6.075,9.72
151687,107,6420,1605,1.20375,3.21,6.01875,9.63
151695,104,6240,1560,1.17,3.12,5.85,9.36
151739,102,6120,1530,1.1475,3.06,5.7375,9.18
151745,92,5520,1380,1.035,2.76,5.175,8.28
151759,73,4380,1095,0.82125,2.19,4.10625,6.57
151777,117,7020,1755,1.31625,3.51,6.58125,10.53
151781,105,6300,1575,1.18125,3.15,5.90625,9.45
152077,104,6240,1560,1.17,3.12,5.85,9.36
152079,99,5940,1485,1.11375,2.97,5.56875,8.91
152081,109,6540,1635,1.22625,3.27,6.13125,9.81
152083,112,6720,1680,1.26,3.36,6.3,10.08
152085,88,5280,1320,0.99,2.64,4.95,7.92
152091,83,4980,1245,0.93375,2.49,4.66875,7.47
152105,95,5700,1425,1.06875,2.85,5.34375,8.55
152270,100,6000,1500,1.125,3,5.625,9
152372,89,5340,1335,1.00125,2.67,5.00625,8.01
152591,105,6300,1575,1.18125,3.15,5.90625,9.45
152658,91,5460,1365,1.02375,2.73,5.11875,8.19
152711,56,3360,840,0.63,1.68,3.15,5.04
152970,101,6060,1515,1.13625,3.03,5.68125,9.09
153070,42,2520,630,0.4725,1.26,2.3625,3.78
153236,102,6120,1530,1.1475,3.06,5.7375,9.18
153386,85,5100,1275,0.95625,2.55,4.78125,7.65
153408,86,5160,1290,0.9675,2.58,4.8375,7.74
154065,100,6000,1500,1.125,3,5.625,9
154358,90,5400,1350,1.0125,2.7,5.0625,8.1
154975,84,5040,1260,0.945,2.52,4.725,7.56
155064,118,7080,1770,1.3275,3.54,6.6375,10.62
155168,95,5700,1425,1.06875,2.85,5.34375,8.55
155288,102,6120,1530,1.1475,3.06,5.7375,9.18
155358,103,6180,1545,1.15875,3.09,5.79375,9.27
155509,95,5700,1425,1.06875,2.85,5.34375,8.55
155659,110,6600,1650,1.2375,3.3,6.1875,9.9
155743,94,5640,1410,1.0575,2.82,5.2875,8.46
155774,101,6060,1515,1.13625,3.03,5.68125,9.09
155812,93,5580,1395,1.04625,2.79,5.23125,8.37
155820,99,5940,1485,1.11375,2.97,5.56875,8.91
155892,97,5820,1455,1.09125,2.91,5.45625,8.73
156025,25,1500,375,0.28125,0.75,1.40625,2.25
156371,116,6960,1740,1.305,3.48,6.525,10.44
156387,106,6360,1590,1.1925,3.18,5.9625,9.54
156553,96,5760,1440,1.08,2.88,5.4,8.64
156605,118,7080,1770,1.3275,3.54,6.6375,10.62
156607,114,6840,1710,1.2825,3.42,6.4125,10.26
156609,92,5520,1380,1.035,2.76,5.175,8.28
156675,97,5820,1455,1.09125,2.91,5.45625,8.73
156706,93,5580,1395,1.04625,2.79,5.23125,8.37
156726,82,4920,1230,0.9225,2.46,4.6125,7.38
156781,90,5400,1350,1.0125,2.7,5.0625,8.1
156783,113,6780,1695,1.27125,3.39,6.35625,10.17
157108,89,5340,1335,1.00125,2.67,5.00625,8.01
157110,92,5520,1380,1.035,2.76,5.175,8.28
157122,108,6480,1620,1.215,3.24,6.075,9.72
157130,94,5640,1410,1.0575,2.82,5.2875,8.46
157172,79,4740,1185,0.88875,2.37,4.44375,7.11
157200,98,5880,1470,1.1025,2.94,5.5125,8.82
157270,112,6720,1680,1.26,3.36,6.3,10.08
157296,97,5820,1455,1.09125,2.91,5.45625,8.73
157312,91,5460,1365,1.02375,2.73,5.11875,8.19
157340,97,5820,1455,1.09125,2.91,5.45625,8.73
157369,119,7140,1785,1.33875,3.57,6.69375,10.71
157407,92,5520,1380,1.035,2.76,5.175,8.28
157432,99,5940,1485,1.11375,2.97,5.56875,8.91
157775,95,5700,1425,1.06875,2.85,5.34375,8.55
157865,94,5640,1410,1.0575,2.82,5.2875,8.46
158022,85,5100,1275,0.95625,2.55,4.78125,7.65
158027,117,7020,1755,1.31625,3.51,6.58125,10.53
158035,110,6600,1650,1.2375,3.3,6.1875,9.9
158238,116,6960,1740,1.305,3.48,6.525,10.44
158254,100,6000,1500,1.125,3,5.625,9
158388,98,5880,1470,1.1025,2.94,5.5125,8.82
158528,86,5160,1290,0.9675,2.58,4.8375,7.74
158721,114,6840,1710,1.2825,3.42,6.4125,10.26
158813,113,6780,1695,1.27125,3.39,6.35625,10.17
158830,117,7020,1755,1.31625,3.51,6.58125,10.53
158842,99,5940,1485,1.11375,2.97,5.56875,8.91
158872,89,5340,1335,1.00125,2.67,5.00625,8.01
158874,85,5100,1275,0.95625,2.55,4.78125,7.65
158882,84,5040,1260,0.945,2.52,4.725,7.56
158956,99,5940,1485,1.11375,2.97,5.56875,8.91
158966,118,7080,1770,1.3275,3.54,6.6375,10.62
159069,78,4680,1170,0.8775,2.34,4.3875,7.02
159077,100,6000,1500,1.125,3,5.625,9
159161,60,3600,900,0.675,1.8,3.375,5.4
159193,97,5820,1455,1.09125,2.91,5.45625,8.73
159403,50,3000,750,0.5625,1.5,2.8125,4.5
159415,97,5820,1455,1.09125,2.91,5.45625,8.73
159441,108,6480,1620,1.215,3.24,6.075,9.72
159510,88,5280,1320,0.99,2.64,4.95,7.92
159690,112,6720,1680,1.26,3.36,6.3,10.08
159717,97,5820,1455,1.09125,2.91,5.45625,8.73
159755,86,5160,1290,0.9675,2.58,4.8375,7.74
159779,90,5400,1350,1.0125,2.7,5.0625,8.1
159811,20,1200,300,0.225,0.6,1.125,1.8
159849,60,3600,900,0.675,1.8,3.375,5.4
